Что должно иметь решающее значение при выборе водителем скорости движения в темное время суток?<br><br><ol><li>Предельные ограничения скорости, установленные Правилами</li><li>Максимальная конструктивная скорость, установленная технической характеристикой используемого транспортного средства</li><li>Условия видимости</li></ol>	"<b>Правильный ответ: 3. Условия видимости</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            Очень важным моментом при движении в ночное время является выбор скорости движения. При этом следует учитывать главное условие - расстояние видимости водителем дороги должно превышать величину остановочного пути.
(«Техника управления автомобилем». Езда ночью)        "
Время управления грузовыми автомобилями, разрешенная максимальная масса которых превышает 3,5 т, и автобусами в течение календарной недели не должно превышать:<br><br><ol><li>48 часов</li><li>52 часов</li><li>56 часов</li><li>60 часов</li></ol>	"<b>Правильный ответ: 3. 56 часов</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            Согласно п. <a href=""https://www.drom.ru/pdd/pdd/punkt_26_2/#p26_2"" target=""_blank"">26.2</a> ПДД время управления транспортным средством не должно превышать 56 часов в течение календарной недели.        "
В случае, когда правые колеса автомобиля наезжают на неукрепленную влажную обочину, рекомендуется:<br><br><ol><li>Затормозить и полностью остановиться</li><li>Затормозить и плавно направить автомобиль на проезжую часть</li><li>Не прибегая к торможению, плавно направить автомобиль на проезжую часть</li></ol>	"<b>Правильный ответ: 3. Не прибегая к торможению, плавно направить автомобиль на проезжую часть</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            Такая ситуация опасна вследствие возникновения момента сил, стремящегося развернуть автомобиль. Старайтесь плавно вернуть автомобиль на проезжую часть не меняя скорости.        "
Исключает ли антиблокировочная тормозная система возможность возникновения заноса или сноса при прохождении поворота?<br><br><ol><li>Полностью исключает возможность возникновения только заноса</li><li>Полностью исключает возможность возникновения только сноса</li><li>Не исключает возможность возникновения сноса или заноса</li></ol>	"<b>Правильный ответ: 3. Не исключает возможность возникновения сноса или заноса</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            Антиблокировочные системы (АБС) автомобилей представляют собой системы, оснащённые устройствами управления тормозами с обратной связью, которые предотвращают блокировку колёс во время торможения, тем самым сохраняя управляемость и курсовую устойчивость. Эта система имеет «большой плюс», но имеет и «минус». При ускоренном (не экстренном) нажатии на педаль тормоза на разнородном, даже твёрдом дорожном покрытии она может сработать. В момент ее срабатывания (от 1 до 2 сек.) водитель не может повлиять на процесс торможения. Чтобы появился навык управления автомобилем при срабатывании АБС, произведите несколько «контрольных» торможений на абсолютно свободном участке дороги или территории.
При прохождении поворота на автомобиль действует центробежная сила. Антиблокировочная система в таких ситуациях не может повлиять на возможность возникновения сноса или заноса.        "
На повороте возник занос задней оси переднеприводного автомобиля. Ваши действия?<br><br><ol><li>Уменьшите подачу топлива, рулевым колесом стабилизируете движение</li><li>Притормозите и повернете рулевое колесо в сторону заноса</li><li>Слегка увеличите подачу топлива, корректируя направление движения рулевым колесом</li><li>Значительно увеличите подачу топлива, не меняя положения рулевого колеса</li></ol>	"<b>Правильный ответ: 3. Слегка увеличите подачу топлива, корректируя направление движения рулевым колесом</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            Переднеприводные автомобили значительно отличаются своим поведением от заднеприводных. Это обстоятельство следует учитывать во время управления. Учитывайте обстоятельство, что при движении по прямой переднеприводной автомобиль не склонен к заносу на значительно более высоких скоростях по сравнению с заднеприводным. Он хорошо держит дорогу. Но на поворотах, особенно мокрых, обледенелых, если не использовать «технику прохождения поворотов», его может не только занести, а снести, при этом происходит одновременная потеря сцепления колёс обеих осей с дорогой. Это явление, как правило, заканчивается ДТП. Случай заноса задней оси - это «полбеды». В такой ситуации плавно увеличивайте подачу топлива. Сцепление задних колес возрастёт. Рулевым колесом корректируйте направление движения.
(«Техника управления автомобилем»)        "
Что следует предпринять водителю для предотвращения опасных последствий заноса автомобиля при резком повороте рулевого колеса на скользкой дороге?<br><br><ol><li>Быстро, но плавно повернуть рулевое колесо в сторону заноса, затем опережающим воздействием на рулевое колесо выровнять траекторию движения</li><li>Выключить сцепление и повернуть рулевое колесо в сторону заноса</li><li>Нажать на педаль тормоза и воздействием на рулевое колесо выровнять траекторию движения</li></ol>	"<b>Правильный ответ: 1. Быстро, но плавно повернуть рулевое колесо в сторону заноса, затем опережающим воздействием на рулевое колесо выровнять траекторию движения</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Чтобы не пришлось бороться с заносами на скользкой дороге, не следует резко тормозить, изменять направление движения, манипулировать педалью газа. Следует выбирать скорость, обеспечивающую надёжное сцепление колёс с дорогой. Это элементарное соблюдение мер предосторожности. В рассматриваемой ситуации «без паники» выполните действия только рулевым колесом.        "
Как следует поступить водителю при высадке из автомобиля, стоящего у тротуара или на обочине?<br><br><ol><li>Обойти автомобиль спереди</li><li>Обойти автомобиль сзади</li><li>Допустимы оба варианта действий</li></ol>	"<b>Правильный ответ: 2. Обойти автомобиль сзади</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Правила не регламентируют действия водителя при высадке его из автомобиля. Но учитывая условия обеспечения безопасности дорожного движения в подобных ситуациях в большинстве случаев следует обойти автомобиль сзади, чтобы иметь возможность видеть ТС, движущиеся в попутном направлении. 
Главное условие безопасности при выходе из автомобиля в подобных ситуациях - действия водителя и других лиц не должны быть неожиданностью для других водителей.        "
"В случае остановки на подъеме (спуске) при наличии обочины можно предотвратить самопроизвольное скатывание автобуса на проезжую часть, повернув его передние колеса в положение:<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885527.jpg""><br><ol><li>А и Г</li><li>Б и В</li><li>А и В</li><li>Б и Г</li></ol>"	"<b>Правильный ответ: 1. А и Г</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Колёса, вывернутые в сторону кювета («А» и «Г»), в случае непреднамеренного скатывания автомобиля уведут неуправляемый автомобиль в кювет, что позволит избежать встречного столкновения движущихся транспортных средств. И наоборот.        "
Двигаться по глубокому снегу на грунтовой дороге следует:<br><br><ol><li>Изменяя скорость движения и передачу в зависимости от состояния дороги</li><li>На заранее выбранной пониженной передаче, без резких поворотов и остановок</li><li>На заранее выбранной повышенной передаче, без резких поворотов и остановок</li></ol>	"<b>Правильный ответ: 2. На заранее выбранной пониженной передаче, без резких поворотов и остановок</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Если и дорога, и снежный покров ровные, а участок дороги продолжительный, то следует двигаться на пониженной передаче.        "
Более устойчив против опрокидывания на повороте грузовой автомобиль:<br><br><ol><li>Без груза</li><li>С неполной загрузкой</li><li>С максимально допустимой загрузкой</li></ol>	"<b>Правильный ответ: 1. Без груза</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Чем ниже и симметричнее расположен центр тяжести автомобиля, тем более он устойчив. Порожний автомобиль без груза всегда более устойчив против опрокидывания, чем при его наличии.        "
