В каких случаях следует начинать сердечно-легочную реанимацию пострадавшего?<br><br><ol><li>При наличии болей в области сердца и затрудненного дыхания</li><li>При отсутствии у пострадавшего сознания, независимо от наличия дыхания</li><li>При отсутствии у пострадавшего сознания, дыхания и кровообращения</li></ol>	"<b>Правильный ответ: 3. При отсутствии у пострадавшего сознания, дыхания и кровообращения</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            В комментариях ответов по медицинским вопросам для лучшего запоминания правильного ответа используется прием «ключевых слов», которые выделены в тексте шрифтом. Обратите на это внимание.
Проводить сердечно-легочную реанимацию следует при отсутствии трех признаков жизни - при отсутствии сознания, дыхания и кровообращения.        "
Какие сведения необходимо сообщить диспетчеру для вызова скорой медицинской помощи при дорожно-транспортном происшествии (ДТП)?<br><br><ol><li>Указать общеизвестные ориентиры, ближайшие к месту ДТП. Сообщить о количестве пострадавших, указать их пол и возраст.</li><li>Указать улицу и номер дома, ближайшего к месту ДТП. Сообщить, кто пострадал в ДТП (пешеход, водитель автомобиля или пассажиры), и описать травмы, которые они получили.</li><li>Указать место ДТП (назвать улицу, номер дома и общеизвестные ориентиры, ближайшие к месту ДТП). Сообщить: количество пострадавших, их пол, примерный возраст, наличие у них сознания, дыхания, кровообращения, а также сильного кровотечения, переломов и других травм. Дождаться сообщения диспетчера о том, что вызов принят.</li></ol>	"<b>Правильный ответ: 3. Указать место ДТП (назвать улицу, номер дома и общеизвестные ориентиры, ближайшие к месту ДТП). Сообщить: количество пострадавших, их пол, примерный возраст, наличие у них сознания, дыхания, кровообращения, а также сильного кровотечения, переломов и других травм. Дождаться сообщения диспетчера о том, что вызов принят.</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            Наиболее полная информация позволяет службе «Скорой медицинской помощи» определиться с количеством высылаемых бригад медицинских специалистов, их специализацией, упрощает выбор пути и сокращает время приезда автомобиля «Скорой медицинской помощи» и других служб.
        "
Как следует расположить руки на грудной клетке пострадавшего при проведении сердечно-легочной реанимации?<br><br><ol><li>Основания ладоней обеих кистей, взятых в «замок», должны располагаться на грудной клетке на два пальца выше мечевидного отростка так, чтобы большой палец одной руки указывал в сторону левого плеча пострадавшего, а другой – в сторону правого плеча. Руки выпрямляются в локтевых суставах.</li><li>Основание ладони одной руки накладывают на середину грудной клетки на два пальца выше мечевидного отростка, вторую руку накладывают сверху, пальцы рук берут в замок. Руки выпрямляются в локтевых суставах, большие пальцы рук указывают на подбородок и живот. Надавливания должны проводиться без резких движений.</li><li>Давление руками на грудину выполняют основанием ладони одной руки, расположенной на грудной клетке на два пальца выше мечевидного отростка. Рука выпрямлена в локтевом суставе. Направление большого пальца не имеет значения.</li></ol>	"<b>Правильный ответ: 2. Основание ладони одной руки накладывают на середину грудной клетки на два пальца выше мечевидного отростка, вторую руку накладывают сверху, пальцы рук берут в замок. Руки выпрямляются в локтевых суставах, большие пальцы рук указывают на подбородок и живот. Надавливания должны проводиться без резких движений.</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Обращаем внимание, что в правильном ответе последнее действие руками - «надавливания должны проводиться без резких движений».        "
Какую оптимальную позу следует придать пострадавшему, находящемуся в сознании, при подозрении на травму позвоночника?<br><br><ol><li>Уложить пострадавшего на бок</li><li>Уложить пострадавшего на спину на твердой ровной поверхности, без необходимости его не перемещать, позу не менять</li><li>Уложить пострадавшего на спину, подложить под шею валик из одежды и приподнять ноги</li></ol>	"<b>Правильный ответ: 2. Уложить пострадавшего на спину на твердой ровной поверхности, без необходимости его не перемещать, позу не менять</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Правильный ответ - «пострадавшего не перемещать, позу не менять».        "
Как оказать первую помощь при отморожении и переохлаждении?<br><br><ol><li>Растереть пораженные участки тела снегом или шерстью, затем их утеплить, дать алкоголь, переместить в теплое помещение</li><li>Утеплить пораженные участки тела и обездвижить их, укутать пострадавшего теплой одеждой или пледом, дать теплое питье, переместить в теплое помещение</li><li>Смазать пораженные участки тела кремом, наложить согревающий компресс и грелку, переместить в теплое помещение, дать теплое питье</li></ol>	"<b>Правильный ответ: 2. Утеплить пораженные участки тела и обездвижить их, укутать пострадавшего теплой одеждой или пледом, дать теплое питье, переместить в теплое помещение</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Переохлаждение и отморожение - это различные состояния тела человека и его частей. При легкой и средней тяжести данных состояний, первую помощь пострадавшим следует оказывать в соответствии с ответом, в котором указываются действия в последовательности: утеплить, укутать пострадавшего, дать ему теплое питье, переместить в теплое помещение.        "
Какова первая помощь при черепно-мозговой травме, сопровождающейся ранением волосистой части головы?<br><br><ol><li>Остановить кровотечение прямым давлением на рану и наложить давящую повязку. При потере сознания придать устойчивое боковое положение. По возможности, приложить к голове холод.</li><li>Фиксировать шейный отдел позвоночника с помощью импровизированной шейной шины (воротника). На рану наложить стерильный ватный тампон, пострадавшего уложить на спину, приподняв ноги. По возможности, к голове приложить холод.</li><li>Шейную шину не накладывать, рану заклеить медицинским пластырем, пострадавшего уложить на бок</li></ol>	"<b>Правильный ответ: 1. Остановить кровотечение прямым давлением на рану и наложить давящую повязку. При потере сознания придать устойчивое боковое положение. По возможности, приложить к голове холод.</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Последовательность действий при оказании первой помощи следующая - остановить кровотечение прямым давлением на рану и наложить давящую повязку. При потере сознания придать устойчивое боковое положение. По возможности, приложить к голове холод.
        "
Как следует уложить пострадавшего при потере им сознания и наличии дыхания и кровообращения для оказания первой помощи?<br><br><ol><li>На спину с подложенным под голову валиком</li><li>На спину с вытянутыми ногами</li><li>Придать пострадавшему устойчивое боковое положение, чтобы согнутые колени опирались о землю, а верхняя рука находилась под щекой</li></ol>	"<b>Правильный ответ: 3. Придать пострадавшему устойчивое боковое положение, чтобы согнутые колени опирались о землю, а верхняя рука находилась под щекой</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            Чтобы пострадавший не мог погибнуть от удушения в результате западания языка, его следует положить на бок так, чтобы согнутые колени опирались о землю, а верхняя рука находилась под щекой.        "
На какой срок может быть наложен кровоостанавливающий жгут?<br><br><ol><li>Не более получаса в теплое время года и не более одного часа в холодное время года</li><li>Не более одного часа в теплое время года и не более получаса в холодное время года</li><li>Время наложения жгута не ограничено</li></ol>	"<b>Правильный ответ: 2. Не более одного часа в теплое время года и не более получаса в холодное время года</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Кровоостанавливающий жгут накладывается: в теплое время года (+4°С и выше ) - на время не более чем на один час, и на время не более получаса в холодное время года (ниже +4°С).        "
О каких травмах у пострадавшего может свидетельствовать поза «лягушки» (ноги согнуты в коленях и разведены, а стопы развернуты подошвами друг к другу) и какую первую помощь необходимо при этом оказать?<br><br><ol><li>У пострадавшего могут быть ушиб брюшной стенки, перелом лодыжки, перелом костей стопы. При первой помощи вытянуть ноги, наложить шины на обе ноги от голеностопного сустава до подмышки.</li><li>У пострадавшего могут быть переломы шейки бедра, костей таза, перелом позвоночника, повреждение внутренних органов малого таза, внутреннее кровотечение. Позу ему не менять, ноги не вытягивать, шины не накладывать. При первой помощи подложить под колени валик из мягкой ткани, к животу по возможности приложить холод.</li><li>У пострадавшего могут быть переломы костей голени и нижней трети бедра. При первой помощи наложить шины только на травмированную ногу от голеностопного до коленного сустава, не вытягивая ногу.</li></ol>	"<b>Правильный ответ: 2. У пострадавшего могут быть переломы шейки бедра, костей таза, перелом позвоночника, повреждение внутренних органов малого таза, внутреннее кровотечение. Позу ему не менять, ноги не вытягивать, шины не накладывать. При первой помощи подложить под колени валик из мягкой ткани, к животу по возможности приложить холод.</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Правильный ответ тот, в котором указан перелом позвоночника.
Вынужденную позу «лягушки» у пострадавшего не следует менять. Ноги не вытягивать, шины не накладывать.
        "
Как определить наличие дыхания у потерявшего сознание пострадавшего?<br><br><ol><li>Взять пострадавшего за подбородок, запрокинуть голову и в течение 10 секунд проследить за движением его грудной клетки</li><li>Положить одну руку на лоб пострадавшего, двумя пальцами другой поднять подбородок и, запрокинув голову, наклониться к его лицу и в течение 10 секунд прислушаться к дыханию, постараться ощутить выдыхаемый воздух своей щекой, проследить за движением грудной клетки</li><li>Не запрокидывая головы пострадавшего, наклониться к его лицу и в течение 10 секунд прислушаться к дыханию, почувствовать его своей щекой, проследить за движением его грудной клетки</li></ol>	"<b>Правильный ответ: 2. Положить одну руку на лоб пострадавшего, двумя пальцами другой поднять подбородок и, запрокинув голову, наклониться к его лицу и в течение 10 секунд прислушаться к дыханию, постараться ощутить выдыхаемый воздух своей щекой, проследить за движением грудной клетки</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Потеря сознания у человека может происходить по множеству причин. В дорожных условиях для определения наличия дыхания у потерявшего сознание пострадавшего наиболее правильные действия перечислены в ответе: «положить одну руку на лоб пострадавшего, двумя пальцами другой поднять подбородок и,...». При ответе на данный вопрос следует помнить, что ответ, в котором задействованы обе руки, является правильным.        "
