"Вам необходимо двигаться со скоростью не более 40 км/ч:<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885592.jpg""><br><ol><li>Только во время дождя</li><li>Во время выпадения осадков (дождя, града, снега)</li><li>Во всех случаях, когда покрытие проезжей части влажное</li></ol>"	"<b>Правильный ответ: 3. Во всех случаях, когда покрытие проезжей части влажное</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            Табличка <a href=""https://www.drom.ru/pdd/pdd/sign_8_16/"" target=""_blank"">8.16</a> «Влажное покрытие» указывает, что действие знака распространяется на период времени, когда покрытие проезжей части влажное.
(«Дорожные знаки»)        "
"С какой максимальной скоростью Вы имеете право продолжить движение вне населенного пункта на автобусе, в котором места для сидения пассажиров не оборудованы ремнями безопасности, и не предназначенном для перевозки исключительно сидящих пассажиров?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885553.jpg""><br><ol><li>60 км/ч</li><li>70 км/ч</li><li>90 км/ч</li></ol>"	"<b>Правильный ответ: 2. 70 км/ч</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Указанным автобусам на любых автодорогах, не относящимся к указанным, на автодорогах разрешается движение вне населённых пунктов с максимальной скоростью 70 км/ч.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_10_3/#p10_3"" target=""_blank"">10.3</a> ПДД).        "
"С какой максимальной скоростью Вы имеете право продолжить движение на автобусе, в котором места для сидения пассажиров
оборудованы ремнями безопасности, предназначенном для перевозки исключительно сидящих пассажиров?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885535.jpg""><br><ol><li>70 км/ч</li><li>90 км/ч</li><li>110 км/ч</li></ol>"	"<b>Правильный ответ: 2. 90 км/ч</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            На автомагистрали разрешается более скоростное движение. Указанным транспортным средствам на автомагистрали допускается движение со скоростью не более 90 км/ч. 
(«Дорожные знаки» <a href=""https://www.drom.ru/pdd/pdd/sign_5_1/"" target=""_blank"">5.1</a>. «Автомагистраль», пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_10_3/#p10_3"" target=""_blank"">10.3</a> ПДД)        "
Каким грузовым автомобилям, перевозящим людей в кузове, разрешается движение вне населенных пунктов со скоростью не более 60 км/час?<br><br><ol><li>С максимальной разрешенной массой более 3,5 т</li><li>С максимальной разрешенной массой более 2,5 т</li><li>Всем грузовым автомобилям</li></ol>	"<b>Правильный ответ: 3. Всем грузовым автомобилям</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            Всем грузовым автомобилям, перевозящим людей в кузове, вне населенных пунктов, разрешается движение со скоростью не более 60 км/ч.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_10_3/#p10_3"" target=""_blank"">10.3</a> ПДД)        "
"С какой максимальной скоростью имеет право двигаться водитель грузового автомобиля?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885436.jpg""><br><ol><li>60 км/ч</li><li>70 км/ч</li><li>80 км/ч</li></ol>"	"<b>Правильный ответ: 1. 60 км/ч</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Водитель не должен превышать скорость, указанную на опознавательном знаке «Ограничение скорости», которым обозначено транспортное средство, в данном случае грузовик.
(«Дорожные знаки», пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_10_4/#p10_4"" target=""_blank"">10.4</a> ПДД)        "
"С какой максимальной скоростью Вы имеете право продолжить движение на грузовом автомобиле с разрешенной максимальной массой более 3,5 т?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885418.jpg""><br><ol><li>60 км/ч</li><li>70 км/ч</li><li>90 км/ч</li></ol>"	"<b>Правильный ответ: 2. 70 км/ч</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            На участке дороги, обозначенном данным знаком (синий фон), не действуют пункты Правил, устанавливающие порядок движения в населённых пунктах. На грузовике, разрешённая максимальная масса которого более 3,5 т, можете продолжать движение со скоростью не более 70 км/ч.
(«Дорожные знаки», пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_10_3/#p10_3"" target=""_blank"">10.3</a> ПДД)        "
К резкому торможению можно прибегнуть:<br><br><ol><li>Для остановки перед перекрестком или пешеходным переходом, когда зеленый сигнал светофора сменился на желтый</li><li>Для предотвращения дорожно-транспортного происшествия</li><li>В обоих перечисленных случаях</li></ol>	"<b>Правильный ответ: 2. Для предотвращения дорожно-транспортного происшествия</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Правилами разрешается применение резкого (экстренного) торможения только для предотвращения дорожно-транспортного происшествия. В остальных случаях используется служебное торможение.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_10_5/#p10_5"" target=""_blank"">10.5</a> ПДД, «Техника управления автомобилем»)        "
"С какой максимальной скоростью Вы имеете право продолжить движение вне населенных пунктов на грузовом автомобиле с разрешенной максимальной массой более 3,5 т?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885369.jpg""><br><ol><li>60 км/ч</li><li>70 км/ч</li><li>90 км/ч</li></ol>"	"<b>Правильный ответ: 2. 70 км/ч</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Действие происходит вне населённого пункта. После проезда знака <a href=""https://www.drom.ru/pdd/pdd/sign_3_25/"" target=""_blank"">3.25</a> «Конец зоны ограничения максимальной скорости» на грузовом автомобиле с р.м.м. которого более 3,5 т вне населенных пунктов на всех дорогах, кроме автомагистрали разрешается движение с максимальной скоростью не более 70 км/ч.
(«Дорожные знаки», пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_10_3/#p10_3"" target=""_blank"">10.3</a> ПДД)        "
Разрешается ли водителю движение со слишком малой скоростью?<br><br><ol><li>Разрешается</li><li>Разрешается, если при этом не создаются помехи другим транспортным средствам</li><li>Запрещается</li></ol>	"<b>Правильный ответ: 2. Разрешается, если при этом не создаются помехи другим транспортным средствам</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Водителю разрешается движение с относительно малой скоростью по отношению к другим транспортным средствам, если при этом не создаются помехи другим транспортным средствам.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_10_5/#p10_5"" target=""_blank"">10.5</a> ПДД)        "
В каких из перечисленных случаев разрешается движение в населенных пунктах со скоростью не более 20 км/час?<br><br><ol><li>При движении в жилых зонах и на дворовых территориях</li><li>При движении в велосипедных зонах</li><li>Во всех перечисленных случаях</li></ol>	"<b>Правильный ответ: 3. Во всех перечисленных случаях</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            Во всех перечисленных случаях разрешается движение в населенных пунктах со скоростью не более 20 км/ч.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_10_2/#p10_2"" target=""_blank"">10.2</a> ПДД)        "
