"Разрешается ли Вам перестроиться?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885506.jpg""><br><ol><li>Разрешается только на соседнюю полосу</li><li>Разрешается, если скорость грузового автомобиля менее 30 км/ч</li><li>Запрещается</li></ol>"	"<b>Правильный ответ: 1. Разрешается только на соседнюю полосу</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Реверсивные светофоры выключены. Двойная прерывистая линия разметки <a href=""https://www.drom.ru/pdd/pdd/mark_1_9/"" target=""_blank"">1.9</a> разделяет транспортные потоки противоположных направлений. Прерывистую линию разметки <a href=""https://www.drom.ru/pdd/pdd/mark_1_5/"" target=""_blank"">1.5</a>, находящуюся слева пересекать не запрещается, поэтому Вам можно перестроиться на левую (соседнюю) полосу и продолжить движение по ней.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_6_7/#p6_7"" target=""_blank"">6.7</a> ПДД)        "
Что означает мигание зеленого сигнала светофора?<br><br><ol><li>Предупреждает о неисправности светофора</li><li>Разрешает движение и информирует о том, что вскоре будет включен запрещающий сигнал</li><li>Запрещает дальнейшее движение</li></ol>	"<b>Правильный ответ: 2. Разрешает движение и информирует о том, что вскоре будет включен запрещающий сигнал</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Длительность мигания зелёного сигнала светофора обычно составляет 3-4 с. Это позволяет водителю заблаговременно, в зависимости от конкретных условий, принять решение:
1) продолжить движение с прежней скоростью;
2) несколько увеличить скорость;
3) начать снижение скорости вплоть до остановки.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_6_2/#p6_2"" target=""_blank"">6.2</a> ПДД)        "
"Информационная световая секция в виде силуэта пешехода и стрелки с мигающим сигналом бело-лунного цвета, расположенная под светофором, информирует водителя о том, что:<br><img src=""https://s.drom.ru/i24279/pdd/tickets/2016/1679179170.jpg""><br><ol><li>На пешеходном переходе, в направлении которого он поворачивает, включен сигнал светофора, разрешающий движение пешеходам</li><li>На пешеходном переходе, в направлении которого он поворачивает, включен сигнал светофора, запрещающий движение пешеходам</li><li>Он поворачивает в направлении пешеходного перехода</li></ol>"	"<b>Правильный ответ: 1. На пешеходном переходе, в направлении которого он поворачивает, включен сигнал светофора, разрешающий движение пешеходам</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Информационная световая секция в виде силуэта пешехода и стрелки с мигающим сигналом бело-лунного цвета, расположенная под светофором, информирует водителя о том, что на пешеходном переходе, в направлении которого он поворачивает, включен сигнал светофора, разрешающий движение пешеходам. Направление стрелки указывает на пешеходный переход, на котором включен сигнал светофора, разрешающий движение пешеходам (п. <a href=""https://www.drom.ru/pdd/pdd/punkt_6_4/#p6_4"" target=""_blank"">6.4</a>).        "
"Каким транспортным средствам разрешено движение прямо?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542608288.jpg""><br><ol><li>Только грузовому автомобилю</li><li>Легковому и грузовому автомобилям</li><li>Грузовому автомобилю и автобусу</li><li>Всем перечисленным транспортным средствам</li></ol>"	"<b>Правильный ответ: 1. Только грузовому автомобилю</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Перекрёсток регулируемый. С данной проезжей части осуществляется пополосное регулирование. Красный сигнал крайнего правого светофора запрещает движение с крайней правой полосы. Со средней полосы разрешается движение прямо. С крайней левой полосы разрешается движение налево и разворот. При таких сигналах светофора разрешено движение прямо только грузовому автомобилю.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_6_2/#p6_2"" target=""_blank"">6.2</a> ПДД)        "
Разрешается ли водителю продолжить движение после переключения зеленого сигнала светофора на желтый, если возможно остановиться перед перекрестком, только применив экстренное торможение?<br><br><ol><li>Разрешается</li><li>Разрешается, если водитель намерен проехать перекресток только в прямом направлении</li><li>Запрещается</li></ol>	"<b>Правильный ответ: 1. Разрешается</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Экстренное (резкое насколько возможно) торможение применяется только для предотвращения дорожно-транспортного происшествия (ДТП). Поэтому правила разрешают движение «под жёлтый» сигнал светофора в том случае, если остановка потребовала бы от Вас экстренного торможения.
(Пункты <a href=""https://www.drom.ru/pdd/pdd/punkt_6_2/#p6_2"" target=""_blank"">6.2</a>, <a href=""https://www.drom.ru/pdd/pdd/punkt_6_14/#p6_14"" target=""_blank"">6.14</a>, <a href=""https://www.drom.ru/pdd/pdd/punkt_10_5/#p10_5"" target=""_blank"">10.5</a> ПДД)        "
Разрешается ли продолжить движение, если регулировщик поднял руку вверх после того, как Вы въехали на перекресток?<br><br><ol><li>Разрешается</li><li>Разрешается, если Вы поворачиваете направо</li><li>Запрещается</li></ol>	"<b>Правильный ответ: 1. Разрешается</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Вы находитесь на перекрёстке. Следует освободить его, иначе будете мешать осуществлять движение транспортным средствам, движущимся с других направлений.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_6_14/#p6_14"" target=""_blank"">6.14</a> ПДД)        "
"Вам разрешается движение:<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885520.jpg""><br><ol><li>Только прямо</li><li>Прямо и направо</li><li>В любом направлении</li></ol>"	"<b>Правильный ответ: 2. Прямо и направо</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            При наличии регулировщика, сигналы светофора «не работают». Со стороны левого бока при вытянутой правой руке регулировщика безрельсовым транспортным средствам разрешается движение во всех направлениях.
Но, т.к. Вы находитесь на правой полосе, Вам разрешается движение только прямо или направо.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_6_10/#p6_10"" target=""_blank"">6.10</a> ПДД)        "
"Разрешено ли Вам движение?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885505.jpg""><br><ol><li>Разрешено только направо</li><li>Разрешено только для выполнения разворота</li><li>Запрещено</li></ol>"	"<b>Правильный ответ: 3. Запрещено</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            Вспоминаем старый преподавательский приём, афоризм: «правая вытянутая рука (со стороны правого бока) - шлагбаум». Движение запрещено.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_6_10/#p6_10"" target=""_blank"">6.10</a> ПДД)        "
"В каких направлениях регулировщик разрешает Вам движение?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885489.jpg""><br><ol><li>Только прямо</li><li>Прямо и направо</li><li>Во всех направлениях</li></ol>"	"<b>Правильный ответ: 2. Прямо и направо</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Безрельсовым транспортным средствам при таком положении регулировщика со стороны левого и правого бока разрешается движение прямо и направо. «Грудь, спина - стена» - движение запрещено всем со стороны груди и спины.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_6_10/#p6_10"" target=""_blank"">6.10</a> ПДД)        "
"Каким транспортным средствам разрешено продолжить движение?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542608428.jpg""><br><ol><li>Маломестному автобусу и легковому автомобилю</li><li>Только автобусу</li><li>Только легковому автомобилю</li><li>Обоим транспортным средствам движение запрещено</li></ol>"	"<b>Правильный ответ: 1. Маломестному автобусу и легковому автомобилю</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Перекрёсток регулируемый. Сигналы светофора при наличии регулировщика «не работают». Со стороны левого бока, при таком жесте регулировщика, при соблюдении расположения ТС на проезжей части разрешается движение во всех направлениях. Оба водителя продолжают движение.
(Пункты <a href=""https://www.drom.ru/pdd/pdd/punkt_6_10/#p6_10"" target=""_blank"">6.10</a>, <a href=""https://www.drom.ru/pdd/pdd/punkt_6_15/#p6_15"" target=""_blank"">6.15</a>, <a href=""https://www.drom.ru/pdd/pdd/punkt_13_3/#p13_3"" target=""_blank"">13.3</a> ПДД)        "
